,summary,config,run_id,name,highest_val_dice,highest_val_iou,highest_val_accuracy
0,"{'_runtime': 9360, '_step': 30, '_timestamp': 1768180858.5715, '_wandb': {'runtime': 9360}, 'epoch': 29, 'final_predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/final_predictions_29_41cf4c5ca308954cb29a.png', 'media/images/final_predictions_29_8c66d702074886138cb0.png', 'media/images/final_predictions_29_b3ff5adddff73e327252.png', 'media/images/final_predictions_29_569561c760f4c9165cdf.png', 'media/images/final_predictions_29_bdc20a1addd63ae17e86.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'learning_rate': 1.4130386091738745e-05, 'number_of_parameters': 846410, 'predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/predictions_28_efddf3fac00ac5fae197.png', 'media/images/predictions_28_2ca38306d8009608763c.png', 'media/images/predictions_28_75ed19c757a70a38b12a.png', 'media/images/predictions_28_e7dc6b6a076da53fdac4.png', 'media/images/predictions_28_cf841e133fdc26af4e14.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'test/accuracy': 0.9839498828439152, 'test/dice': 0.876960459877463, 'test/iou': 0.8094955472385182, 'test/loss': 0.5827490168459275, 'train/accuracy': 0.98248254233285, 'train/dice': 0.8706812217439476, 'train/iou': 0.7998613817127127, 'train/loss': 0.5884614836816725, 'val/accuracy': 0.9837701771604388, 'val/dice': 0.8771844545477315, 'val/iou': 0.8095402913658243, 'val/loss': 0.5734723714229307}","{'base_c': 16, 'config': 'experiments/TriConvUnext-lr-wd-sweep/config.json', 'crop_neg': 1, 'crop_pos': 2, 'crop_size': [256, 256], 'flip_prob': 0.5, 'noise_std': 0.1, 'batch_size': 32, 'model_type': 'tri_conv_unext', 'noise_mean': 0, 'noise_prob': 0.1, 'num_epochs': 40, 'use_dilated': True, 'loss_fn_type': 'DiceFocalLoss', 'weight_decay': 0, 'contrast_prob': 0.2, 'learning_rate': 0.0003, 'rotation_prob': 0.5, 'use_depthwise': True, 'contrast_gamma': [0.5, 2], 'loss_fn_params': {'softmax': True, 'lambda_dice': 2, 'to_onehot_y': True, 'lambda_focal': 1}, 'scheduler_type': 'StepLR', 'use_deformable': True, 'distorsion_prob': 0.3, 'scheduler_params': {'gamma': 0.9, 'step_size': 1}, 'distorsion_num_cells': 5, 'early_stopping_delta': 0.0001, 'early_stopping_patience': 4, 'distorsion_distort_limit': 0.03}",oxybjx9x,breezy-sweep-1,0.8772196224645564,0.8095402913658243,0.983866585320548
1,"{'_runtime': 8995, '_step': 29, '_timestamp': 1768189877.3044806, '_wandb': {'runtime': 8995}, 'epoch': 28, 'final_predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/final_predictions_28_13e699675f59d9851a14.png', 'media/images/final_predictions_28_437c1a61313b7bd2f177.png', 'media/images/final_predictions_28_0ebf9ad4a9802fc6cd6b.png', 'media/images/final_predictions_28_ef5d5ac58749b829bec3.png', 'media/images/final_predictions_28_df183e00c3e48d22929f.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'learning_rate': 1.5700428990820825e-05, 'number_of_parameters': 846410, 'predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/predictions_27_d7e2fd90208a82ff4cc1.png', 'media/images/predictions_27_36a8ab6052b23b8daf7d.png', 'media/images/predictions_27_5326b8209c58e35a6a8d.png', 'media/images/predictions_27_11cf05b2f8a8c506bb02.png', 'media/images/predictions_27_bf916f3cbb58cb02dcdd.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'test/accuracy': 0.984122091181138, 'test/dice': 0.8759241924566381, 'test/iou': 0.8085261611377492, 'test/loss': 0.5839946950183196, 'train/accuracy': 0.9824987077399304, 'train/dice': 0.8697964158889494, 'train/iou': 0.7990191796500432, 'train/loss': 0.5903411132626628, 'val/accuracy': 0.9840691403338784, 'val/dice': 0.877312875107715, 'val/iou': 0.81000793176262, 'val/loss': 0.5732625534659938}","{'base_c': 16, 'config': 'experiments/TriConvUnext-lr-wd-sweep/config.json', 'crop_neg': 1, 'crop_pos': 2, 'crop_size': [256, 256], 'flip_prob': 0.5, 'noise_std': 0.1, 'batch_size': 32, 'model_type': 'tri_conv_unext', 'noise_mean': 0, 'noise_prob': 0.1, 'num_epochs': 40, 'use_dilated': True, 'loss_fn_type': 'DiceFocalLoss', 'weight_decay': 0.0001, 'contrast_prob': 0.2, 'learning_rate': 0.0003, 'rotation_prob': 0.5, 'use_depthwise': True, 'contrast_gamma': [0.5, 2], 'loss_fn_params': {'softmax': True, 'lambda_dice': 2, 'to_onehot_y': True, 'lambda_focal': 1}, 'scheduler_type': 'StepLR', 'use_deformable': True, 'distorsion_prob': 0.3, 'scheduler_params': {'gamma': 0.9, 'step_size': 1}, 'distorsion_num_cells': 5, 'early_stopping_delta': 0.0001, 'early_stopping_patience': 4, 'distorsion_distort_limit': 0.03}",5ctiq0ot,easy-sweep-2,0.877523036771699,0.8101504299985735,0.9840691403338784
2,"{'_runtime': 10221, '_step': 33, '_timestamp': 1768200120.3823476, '_wandb': {'runtime': 10221}, 'epoch': 32, 'final_predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/final_predictions_32_3ab656fa05b58abe880d.png', 'media/images/final_predictions_32_56878a65f0fdafdbcf8f.png', 'media/images/final_predictions_32_ebe1bf1e308f45ce7e4a.png', 'media/images/final_predictions_32_c47e6e3afdb9838cf47d.png', 'media/images/final_predictions_32_9ae9140168dc24407a7c.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'learning_rate': 3.4336838202925156e-06, 'number_of_parameters': 846410, 'predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/predictions_31_ad037a6a22db4cd9c5c4.png', 'media/images/predictions_31_1362e90b4604beb56b5c.png', 'media/images/predictions_31_ad309a20ac9dcba9d761.png', 'media/images/predictions_31_97118f55ebcd007c7093.png', 'media/images/predictions_31_5382bb95759b91cdb8d1.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'test/accuracy': 0.9817215758211472, 'test/dice': 0.8578791464076323, 'test/iou': 0.7855808047687306, 'test/loss': 0.6152046838227441, 'train/accuracy': 0.9796119026447596, 'train/dice': 0.8474070337650023, 'train/iou': 0.7711144423014239, 'train/loss': 0.6285537734725758, 'val/accuracy': 0.9817711707008512, 'val/dice': 0.8588682389573047, 'val/iou': 0.7861767599457189, 'val/loss': 0.6050373800098896}","{'base_c': 16, 'config': 'experiments/TriConvUnext-lr-wd-sweep/config.json', 'crop_neg': 1, 'crop_pos': 2, 'crop_size': [256, 256], 'flip_prob': 0.5, 'noise_std': 0.1, 'batch_size': 32, 'model_type': 'tri_conv_unext', 'noise_mean': 0, 'noise_prob': 0.1, 'num_epochs': 40, 'use_dilated': True, 'loss_fn_type': 'DiceFocalLoss', 'weight_decay': 0, 'contrast_prob': 0.2, 'learning_rate': 0.0001, 'rotation_prob': 0.5, 'use_depthwise': True, 'contrast_gamma': [0.5, 2], 'loss_fn_params': {'softmax': True, 'lambda_dice': 2, 'to_onehot_y': True, 'lambda_focal': 1}, 'scheduler_type': 'StepLR', 'use_deformable': True, 'distorsion_prob': 0.3, 'scheduler_params': {'gamma': 0.9, 'step_size': 1}, 'distorsion_num_cells': 5, 'early_stopping_delta': 0.0001, 'early_stopping_patience': 4, 'distorsion_distort_limit': 0.03}",cyr3802q,cool-sweep-3,0.8584979917658003,0.7857527556388002,0.9817136294747654
3,"{'_runtime': 8623, '_step': 28, '_timestamp': 1768208769.0961676, '_wandb': {'runtime': 8623}, 'epoch': 27, 'final_predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/final_predictions_27_363331305390b18f0ec6.png', 'media/images/final_predictions_27_a1405457116f1bcf7ebc.png', 'media/images/final_predictions_27_4014649e86705b0cd044.png', 'media/images/final_predictions_27_3ccadc103715d9a3f21c.png', 'media/images/final_predictions_27_051e6c628c6ffec09bbe.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'learning_rate': 5.81497370030401e-06, 'number_of_parameters': 846410, 'predictions': {'_type': 'images/separated', 'count': 5, 'filenames': ['media/images/predictions_26_f76d44e1b51f7787103c.png', 'media/images/predictions_26_d962cb8574041652d6bf.png', 'media/images/predictions_26_707c292e425b6dffb6aa.png', 'media/images/predictions_26_679385463b6e41273420.png', 'media/images/predictions_26_00b25b459597e202ea57.png'], 'format': 'png', 'height': 400, 'width': 1200}, 'test/accuracy': 0.9818125528447768, 'test/dice': 0.8584787740426905, 'test/iou': 0.7859757472487057, 'test/loss': 0.6145902861567104, 'train/accuracy': 0.9795042825372596, 'train/dice': 0.8467187696185551, 'train/iou': 0.7701041402393266, 'train/loss': 0.6301450906811576, 'val/accuracy': 0.9815217589861468, 'val/dice': 0.8584239686790266, 'val/iou': 0.7855699172145442, 'val/loss': 0.6058289530245882}","{'base_c': 16, 'config': 'experiments/TriConvUnext-lr-wd-sweep/config.json', 'crop_neg': 1, 'crop_pos': 2, 'crop_size': [256, 256], 'flip_prob': 0.5, 'noise_std': 0.1, 'batch_size': 32, 'model_type': 'tri_conv_unext', 'noise_mean': 0, 'noise_prob': 0.1, 'num_epochs': 40, 'use_dilated': True, 'loss_fn_type': 'DiceFocalLoss', 'weight_decay': 0.0001, 'contrast_prob': 0.2, 'learning_rate': 0.0001, 'rotation_prob': 0.5, 'use_depthwise': True, 'contrast_gamma': [0.5, 2], 'loss_fn_params': {'softmax': True, 'lambda_dice': 2, 'to_onehot_y': True, 'lambda_focal': 1}, 'scheduler_type': 'StepLR', 'use_deformable': True, 'distorsion_prob': 0.3, 'scheduler_params': {'gamma': 0.9, 'step_size': 1}, 'distorsion_num_cells': 5, 'early_stopping_delta': 0.0001, 'early_stopping_patience': 4, 'distorsion_distort_limit': 0.03}",175jujak,scarlet-sweep-4,0.8584239686790266,0.7855699172145442,0.9815217589861468
